datetime,charge_MW
2018-07-23 00:00:00,0.0
2018-07-23 00:30:00,0.19125257
2018-07-23 01:00:00,0.19818783
2018-07-23 01:30:00,0.20367879999999994
2018-07-23 02:00:00,0.20747966000000007
2018-07-23 02:30:00,0.20988279999999992
2018-07-23 03:00:00,0.21248457999999992
2018-07-23 03:30:00,0.21527333999999998
2018-07-23 04:00:00,0.21728620999999992
2018-07-23 04:30:00,0.2200096199999999
2018-07-23 05:00:00,0.2378611599999998
2018-07-23 05:30:00,0.28001282000000005
2018-07-23 06:00:00,0.35167566000000017
2018-07-23 06:30:00,0.5137991
2018-07-23 07:00:00,1.0383266
2018-07-23 07:30:00,1.2007928999999997
2018-07-23 08:00:00,1.1850313999999997
2018-07-23 08:30:00,1.618629199999999
2018-07-23 09:00:00,1.3958618999999999
2018-07-23 09:30:00,1.7701755000000006
2018-07-23 10:00:00,0.5322983500000014
2018-07-23 10:30:00,0.0
2018-07-23 11:00:00,0.0
2018-07-23 11:30:00,0.0
2018-07-23 12:00:00,0.0
2018-07-23 12:30:00,0.0
2018-07-23 13:00:00,0.0
2018-07-23 13:30:00,0.0
2018-07-23 14:00:00,0.0
2018-07-23 14:30:00,0.0
2018-07-23 15:00:00,0.0
2018-07-23 15:30:00,-1.0002958636363637
2018-07-23 16:00:00,-1.085124663636364
2018-07-23 16:30:00,-1.1655532636363635
2018-07-23 17:00:00,-1.2320148636363637
2018-07-23 17:30:00,-1.2763905636363635
2018-07-23 18:00:00,-1.2845341636363639
2018-07-23 18:30:00,-1.2368673636363634
2018-07-23 19:00:00,-1.1338388636363637
2018-07-23 19:30:00,-1.0013060636363638
2018-07-23 20:00:00,-0.8613674636363635
2018-07-23 20:30:00,-0.7227068636363634
2018-07-23 21:00:00,0.0
2018-07-23 21:30:00,0.0
2018-07-23 22:00:00,0.0
2018-07-23 22:30:00,0.0
2018-07-23 23:00:00,0.0
2018-07-23 23:30:00,0.0
2018-07-24 00:00:00,0.0
2018-07-24 00:30:00,0.19080797
2018-07-24 01:00:00,0.19677867
2018-07-24 01:30:00,0.20332716000000006
2018-07-24 02:00:00,0.20528941999999994
2018-07-24 02:30:00,0.20537096
2018-07-24 03:00:00,0.20268583000000007
2018-07-24 03:30:00,0.1978662
2018-07-24 04:00:00,0.19738794999999998
2018-07-24 04:30:00,0.20467097999999995
2018-07-24 05:00:00,0.23781279
2018-07-24 05:30:00,0.29836931999999994
2018-07-24 06:00:00,0.38811573
2018-07-24 06:30:00,0.52924967
2018-07-24 07:00:00,0.6674324
2018-07-24 07:30:00,0.8231183999999998
2018-07-24 08:00:00,1.245076
2018-07-24 08:30:00,1.3267198000000002
2018-07-24 09:00:00,1.8580308000000008
2018-07-24 09:30:00,2.4579874999999998
2018-07-24 10:00:00,0.36390244999999943
2018-07-24 10:30:00,0.0
2018-07-24 11:00:00,0.0
2018-07-24 11:30:00,0.0
2018-07-24 12:00:00,0.0
2018-07-24 12:30:00,0.0
2018-07-24 13:00:00,0.0
2018-07-24 13:30:00,0.0
2018-07-24 14:00:00,0.0
2018-07-24 14:30:00,0.0
2018-07-24 15:00:00,0.0
2018-07-24 15:30:00,-1.2232111454545453
2018-07-24 16:00:00,-1.2893153454545452
2018-07-24 16:30:00,-1.341126045454546
2018-07-24 17:00:00,-1.3717142454545455
2018-07-24 17:30:00,-1.3674946454545465
2018-07-24 18:00:00,-1.3020738454545455
2018-07-24 18:30:00,-1.1607225454545453
2018-07-24 19:00:00,-0.9777697454545453
2018-07-24 19:30:00,-0.8004632454545455
2018-07-24 20:00:00,-0.6485014454545455
2018-07-24 20:30:00,-0.5176077454545445
2018-07-24 21:00:00,0.0
2018-07-24 21:30:00,0.0
2018-07-24 22:00:00,0.0
2018-07-24 22:30:00,0.0
2018-07-24 23:00:00,0.0
2018-07-24 23:30:00,0.0
2018-07-25 00:00:00,0.0
2018-07-25 00:30:00,0.1982509
2018-07-25 01:00:00,0.20118688
2018-07-25 01:30:00,0.20491344000000006
2018-07-25 02:00:00,0.20926683999999995
2018-07-25 02:30:00,0.21312556999999988
2018-07-25 03:00:00,0.21554852999999996
2018-07-25 03:30:00,0.21647613999999993
2018-07-25 04:00:00,0.21850239999999999
2018-07-25 04:30:00,0.22105694999999992
2018-07-25 05:00:00,0.23379156000000023
2018-07-25 05:30:00,0.2745625999999999
2018-07-25 06:00:00,0.3488215499999998
2018-07-25 06:30:00,0.44101503
2018-07-25 07:00:00,0.6092019999999998
2018-07-25 07:30:00,0.6913491
2018-07-25 08:00:00,0.7129434000000003
2018-07-25 08:30:00,0.6456214999999998
2018-07-25 09:00:00,0.7991617299999998
2018-07-25 09:30:00,1.1087216
2018-07-25 10:00:00,1.6005529999999997
2018-07-25 10:30:00,1.4121436000000003
2018-07-25 11:00:00,1.1368402
2018-07-25 11:30:00,0.08694548000000069
2018-07-25 12:00:00,0.0
2018-07-25 12:30:00,0.0
2018-07-25 13:00:00,0.0
