datetime,charge_MW
2019-03-10 00:00:00,0.0
2019-03-10 00:30:00,0.0
2019-03-10 01:00:00,0.0
2019-03-10 01:30:00,0.0
2019-03-10 02:00:00,0.0
2019-03-10 02:30:00,0.0
2019-03-10 03:00:00,0.0
2019-03-10 03:30:00,0.0
2019-03-10 04:00:00,0.0
2019-03-10 04:30:00,0.0
2019-03-10 05:00:00,0.0
2019-03-10 05:30:00,0.0
2019-03-10 06:00:00,0.0
2019-03-10 06:30:00,0.0
2019-03-10 07:00:00,0.0
2019-03-10 07:30:00,0.0
2019-03-10 08:00:00,0.028846153846153848
2019-03-10 08:30:00,0.23076923076923078
2019-03-10 09:00:00,0.3173076923076923
2019-03-10 09:30:00,0.4903846153846154
2019-03-10 10:00:00,0.40384615384615385
2019-03-10 10:30:00,0.8076923076923077
2019-03-10 11:00:00,0.576923076923077
2019-03-10 11:30:00,0.4903846153846154
2019-03-10 12:00:00,0.5480769230769231
2019-03-10 12:30:00,0.4903846153846154
2019-03-10 13:00:00,0.6346153846153846
2019-03-10 13:30:00,1.1826923076923077
2019-03-10 14:00:00,2.394230769230769
2019-03-10 14:30:00,1.673076923076923
2019-03-10 15:00:00,1.7307692307692306
2019-03-10 15:30:00,-0.9742071881606762
2019-03-10 16:00:00,-1.050317124735729
2019-03-10 16:30:00,-1.1112050739957713
2019-03-10 17:00:00,-1.154334038054968
2019-03-10 17:30:00,-1.182241014799154
2019-03-10 18:00:00,-1.2304439746300206
2019-03-10 18:30:00,-1.202536997885835
2019-03-10 19:00:00,-1.128964059196617
2019-03-10 19:30:00,-1.047780126849894
2019-03-10 20:00:00,-0.9970401691331922
2019-03-10 20:30:00,-0.9209302325581392
2019-03-10 21:00:00,0.0
2019-03-10 21:30:00,0.0
2019-03-10 22:00:00,0.0
2019-03-10 22:30:00,0.0
2019-03-10 23:00:00,0.0
2019-03-10 23:30:00,0.0
2019-03-11 00:00:00,0.0
2019-03-11 00:30:00,0.0
2019-03-11 01:00:00,0.0
2019-03-11 01:30:00,0.0
2019-03-11 02:00:00,0.0
2019-03-11 02:30:00,0.0
2019-03-11 03:00:00,0.0
2019-03-11 03:30:00,0.0
2019-03-11 04:00:00,0.0
2019-03-11 04:30:00,0.0
2019-03-11 05:00:00,0.0
2019-03-11 05:30:00,0.0
2019-03-11 06:00:00,0.0
2019-03-11 06:30:00,0.0
2019-03-11 07:00:00,0.028476506881822496
2019-03-11 07:30:00,0.07973421926910298
2019-03-11 08:00:00,0.21072615092548647
2019-03-11 08:30:00,0.18224964404366398
2019-03-11 09:00:00,0.20503084954912196
2019-03-11 09:30:00,0.38728049359278593
2019-03-11 10:00:00,0.3417180825818699
2019-03-11 10:30:00,0.6549596582819173
2019-03-11 11:00:00,1.0479354532510678
2019-03-11 11:30:00,1.3554817275747506
2019-03-11 12:00:00,1.0023730422401518
2019-03-11 12:30:00,1.3440911248220218
2019-03-11 13:00:00,1.3668723303274797
2019-03-11 13:30:00,1.7370669197911721
2019-03-11 14:00:00,0.8656858092074038
2019-03-11 14:30:00,0.6777408637873753
2019-03-11 15:00:00,0.5125771238728056
2019-03-11 15:30:00,-0.9304075235109717
2019-03-11 16:00:00,-0.8978056426332288
2019-03-11 16:30:00,-1.00564263322884
2019-03-11 17:00:00,-1.10846394984326
2019-03-11 17:30:00,-1.2012539184952977
2019-03-11 18:00:00,-1.2789968652037615
2019-03-11 18:30:00,-1.2338557993730406
2019-03-11 19:00:00,-1.1887147335423196
2019-03-11 19:30:00,-1.115987460815047
2019-03-11 20:00:00,-1.0532915360501567
2019-03-11 20:30:00,-0.9855799373040752
2019-03-11 21:00:00,0.0
2019-03-11 21:30:00,0.0
2019-03-11 22:00:00,0.0
2019-03-11 22:30:00,0.0
2019-03-11 23:00:00,0.0
2019-03-11 23:30:00,0.0
2019-03-12 00:00:00,0.0
2019-03-12 00:30:00,0.0
2019-03-12 01:00:00,0.0
2019-03-12 01:30:00,0.0
2019-03-12 02:00:00,0.0
2019-03-12 02:30:00,0.0
2019-03-12 03:00:00,0.0
2019-03-12 03:30:00,0.0
2019-03-12 04:00:00,0.0
2019-03-12 04:30:00,0.0
2019-03-12 05:00:00,0.0
2019-03-12 05:30:00,0.0
2019-03-12 06:00:00,0.0
2019-03-12 06:30:00,0.0
2019-03-12 07:00:00,0.07446808510638299
2019-03-12 07:30:00,0.19148936170212766
2019-03-12 08:00:00,0.49999999999999994
2019-03-12 08:30:00,0.8829787234042552
2019-03-12 09:00:00,1.0425531914893618
2019-03-12 09:30:00,1.4361702127659575
2019-03-12 10:00:00,1.8191489361702127
2019-03-12 10:30:00,1.4148936170212767
2019-03-12 11:00:00,0.9148936170212766
2019-03-12 11:30:00,0.5425531914893617
2019-03-12 12:00:00,0.39361702127659576
2019-03-12 12:30:00,1.0851063829787233
2019-03-12 13:00:00,0.5851063829787234
2019-03-12 13:30:00,0.3829787234042553
2019-03-12 14:00:00,0.2553191489361702
2019-03-12 14:30:00,0.2553191489361702
2019-03-12 15:00:00,0.22340425531914931
2019-03-12 15:30:00,-0.908494050061551
2019-03-12 16:00:00,-0.9749692244562986
2019-03-12 16:30:00,-1.0537546163315552
2019-03-12 17:00:00,-1.1251538777185064
2019-03-12 17:30:00,-1.1817808781288468
2019-03-12 18:00:00,-1.2334837915469838
2019-03-12 18:30:00,-1.2384078785391874
2019-03-12 19:00:00,-1.1719327041444398
2019-03-12 19:30:00,-1.0980713992613869
2019-03-12 20:00:00,-1.0315962248666393
2019-03-12 20:30:00,-0.982355354944604
2019-03-12 21:00:00,0.0
2019-03-12 21:30:00,0.0
2019-03-12 22:00:00,0.0
2019-03-12 22:30:00,0.0
2019-03-12 23:00:00,0.0
2019-03-12 23:30:00,0.0
2019-03-13 00:00:00,0.0
2019-03-13 00:30:00,0.0
2019-03-13 01:00:00,0.0
2019-03-13 01:30:00,0.0
2019-03-13 02:00:00,0.0
2019-03-13 02:30:00,0.0
2019-03-13 03:00:00,0.0
2019-03-13 03:30:00,0.0
2019-03-13 04:00:00,0.0
2019-03-13 04:30:00,0.0
2019-03-13 05:00:00,0.0
2019-03-13 05:30:00,0.0
2019-03-13 06:00:00,0.0
2019-03-13 06:30:00,0.0
2019-03-13 07:00:00,0.0
2019-03-13 07:30:00,0.06060606060606061
2019-03-13 08:00:00,0.07272727272727272
2019-03-13 08:30:00,0.3515151515151515
2019-03-13 09:00:00,0.30303030303030304
2019-03-13 09:30:00,0.43636363636363634
2019-03-13 10:00:00,0.8242424242424243
2019-03-13 10:30:00,0.8121212121212122
2019-03-13 11:00:00,0.8
2019-03-13 11:30:00,1.1151515151515152
2019-03-13 12:00:00,0.9333333333333333
2019-03-13 12:30:00,1.2363636363636363
2019-03-13 13:00:00,0.5333333333333333
2019-03-13 13:30:00,1.0303030303030303
2019-03-13 14:00:00,0.787878787878788
2019-03-13 14:30:00,2.0727272727272728
2019-03-13 15:00:00,0.6303030303030304
2019-03-13 15:30:00,-0.7885862516212709
2019-03-13 16:00:00,-0.8664072632944226
2019-03-13 16:30:00,-1.0246433203631646
2019-03-13 17:00:00,-1.1491569390402072
2019-03-13 17:30:00,-1.201037613488975
2019-03-13 18:00:00,-1.2788586251621268
2019-03-13 18:30:00,-1.2632944228274967
2019-03-13 19:00:00,-1.206225680933852
2019-03-13 19:30:00,-1.1361867704280153
2019-03-13 20:00:00,-1.073929961089494
